seller_id,seller_name,seller_city,seller_state,seller_rating,registration_date,seller_status
SELL01559,Ramaswamy-Nori,Nagpur,Odisha,3.42,2025-07-08 06:35:59.565452,Banned
SELL01560,Anand PLC,Visakhapatnam,Uttar Pradesh,3.93,2025-07-09 06:35:59.565452,Banned
SELL01561,Singhal-Ravel,Hyderabad,West Bengal,3.46,2025-07-10 06:35:59.565452,Active
SELL01562,Patla-Sarraf,Mumbai,Andhra Pradesh,4.15,2025-07-11 06:35:59.565452,Banned
SELL01563,Bali-Krish,Kochi,Uttar Pradesh,3.21,2025-07-12 06:35:59.565452,Banned
SELL01564,"Aggarwal, Tank and Dhingra",Mumbai,Odisha,4.74,2025-07-13 06:35:59.565452,Inactive
SELL01565,Bail-Gaba,Surat,West Bengal,2.95,2025-07-14 06:35:59.565452,Inactive
SELL01566,"Sastry, Buch and Soman",Delhi,West Bengal,3.78,2025-07-15 06:35:59.565452,Active
SELL01567,Dayal-Chander,Kochi,Kerala,4.19,2025-07-16 06:35:59.565452,Inactive
SELL01568,Kari-Saini,Surat,Uttar Pradesh,1.63,2025-07-17 06:35:59.565452,Inactive
SELL01569,"Doctor, Andra and Tella",Vadodara,Kerala,1.14,2025-07-18 06:35:59.565452,Inactive
SELL01570,Chad-Bansal,Hyderabad,West Bengal,3.68,2025-07-19 06:35:59.565452,Inactive
SELL01571,Rajagopal Inc,Surat,Madhya Pradesh,3.85,2025-07-20 06:35:59.565452,Inactive
SELL01572,Kumar Inc,Mumbai,Madhya Pradesh,,2025-07-21 06:35:59.565452,Banned
SELL01573,Sood and Sons,Mumbai,Maharashtra,4.87,2025-07-22 06:35:59.565452,Active
SELL01574,Desai PLC,Lucknow,Karnataka,2.19,2025-07-23 06:35:59.565452,Active
SELL01575,Kanda LLC,Chandigarh,Madhya Pradesh,3.84,2025-07-24 06:35:59.565452,Inactive
SELL01576,"Dayal, Lata and Iyengar",Mumbai,Odisha,3.36,2025-07-25 06:35:59.565452,Inactive
SELL01577,Sunder Group,Kolkata,Haryana,2.28,2025-07-26 06:35:59.565452,Active
SELL01578,"Devi, Pandey and Setty",Kolkata,Uttar Pradesh,1.63,2025-07-27 06:35:59.565452,Banned
SELL01579,Loyal Inc,Chennai,Telangana,2.92,2025-07-28 06:35:59.565452,Active
SELL01580,"Naidu, Chand and Rattan",Noida,Andhra Pradesh,3.02,2025-07-29 06:35:59.565452,Banned
SELL01581,Kade PLC,Vadodara,Maharashtra,3.21,2025-07-30 06:35:59.565452,Inactive
SELL01582,Sandal-Wali,Kochi,West Bengal,4.71,2025-07-31 06:35:59.565452,Active
SELL01583,"Goyal, Din and Bhatti",Indore,Rajasthan,3.77,2025-08-01 06:35:59.565452,Inactive
SELL01584,Bhatti Group,Patna,Punjab,2.99,2025-08-02 06:35:59.565452,Active
SELL01585,Vala-Mangat,Pune,Delhi,3.71,2025-08-03 06:35:59.565452,Inactive
SELL01586,Agate-Som,Kolkata,Andhra Pradesh,2.79,2025-08-04 06:35:59.565452,Inactive
SELL01587,"Sarma, Mahal and Dara",Kochi,Punjab,3.34,2025-08-05 06:35:59.565452,Active
SELL01588,"Bhakta, Sachar and Biswas",Surat,Delhi,1.41,2025-08-06 06:35:59.565452,Banned
SELL01589,"Khalsa, Devan and Chaudhuri",Vadodara,Punjab,1.24,2025-08-07 06:35:59.565452,Banned
SELL01590,Saraf Group,Mumbai,Delhi,2.67,2025-08-08 06:35:59.565452,Banned
SELL01591,Singhal-Sangha,Noida,Kerala,4.25,2025-08-09 06:35:59.565452,Active
SELL01592,"Sagar, Yohannan and Parmer",Vadodara,West Bengal,4.93,2025-08-10 06:35:59.565452,Inactive
SELL01593,Tailor PLC,Jaipur,Odisha,1.29,2025-08-11 06:35:59.565452,Active
SELL01594,Narula PLC,Nagpur,Odisha,4.49,2025-08-12 06:35:59.565452,Inactive
SELL01595,"Mammen, Gaba and Bala",Vadodara,Telangana,2.41,2025-08-13 06:35:59.565452,Inactive
SELL01596,"Lata, Kata and Bose",Patna,Haryana,4.8,2025-08-14 06:35:59.565452,Banned
SELL01597,"Dhillon, Grover and Madan",Chandigarh,Tamil Nadu,4.34,2025-08-15 06:35:59.565452,Inactive
SELL01598,Basu PLC,Nagpur,Punjab,4.19,2025-08-16 06:35:59.565452,Active
SELL01599,"Mangat, Khalsa and Sastry",Jaipur,Karnataka,4.11,2025-08-17 06:35:59.565452,Inactive
SELL01600,Ben Ltd,Pune,Andhra Pradesh,3.36,2025-08-18 06:35:59.565452,Inactive
SELL01601,"Rajagopalan, Padmanabhan and Gade",Noida,Rajasthan,1.63,2025-08-19 06:35:59.565452,Inactive
SELL01602,Kari and Sons,Indore,Bihar,3.02,2025-08-20 06:35:59.565452,Inactive
SELL01603,Kant PLC,Vadodara,West Bengal,4.06,2025-08-21 06:35:59.565452,Banned
SELL01604,Bali Group,Chennai,Gujarat,4.74,2025-08-22 06:35:59.565452,Active
SELL01605,"Chand, Kapur and Purohit",Patna,Madhya Pradesh,3.76,2025-08-23 06:35:59.565452,Inactive
SELL01606,Madan-Shenoy,Visakhapatnam,Delhi,2.43,2025-08-24 06:35:59.565452,Active
SELL01607,"Verma, Rajagopalan and Dhar",Nagpur,Punjab,2.11,2025-08-25 06:35:59.565452,Inactive
SELL01608,Raju Group,Kochi,Gujarat,4.27,2025-08-26 06:35:59.565452,Active
SELL01609,"Ram, Bandi and Sunder",Kochi,Tamil Nadu,1.8,2025-08-27 06:35:59.565452,Inactive
SELL01610,"Kade, Malhotra and De",Visakhapatnam,Telangana,2.45,2025-08-28 06:35:59.565452,Banned
SELL01611,Narasimhan Group,Visakhapatnam,Odisha,4.23,2025-08-29 06:35:59.565452,Active
SELL01612,Nagy-Chhabra,Indore,Haryana,4.1,2025-08-30 06:35:59.565452,Inactive
SELL01613,Boase Group,Kochi,Delhi,3.3,2025-08-31 06:35:59.565452,Active
SELL01614,"Buch, Dugar and Saxena",Bengaluru,Madhya Pradesh,3.51,2025-09-01 06:35:59.565452,Active
SELL01615,"Chauhan, Palan and Kapadia",Kolkata,Maharashtra,2.51,2025-09-02 06:35:59.565452,Inactive
SELL01616,Ratti-Kibe,Lucknow,Haryana,1.5,2025-09-03 06:35:59.565452,Banned
SELL01617,Bawa Group,Indore,Uttar Pradesh,4.2,2025-09-04 06:35:59.565452,Banned
SELL01618,Pradhan LLC,Bengaluru,Bihar,3.37,2025-09-05 06:35:59.565452,Inactive
SELL01619,"Saxena, Deol and Patla",Noida,Madhya Pradesh,3.56,2025-09-06 06:35:59.565452,Banned
SELL01620,"Dua, Dewan and Das",Jaipur,Odisha,4.1,2025-09-07 06:35:59.565452,Active
SELL01621,Saraf PLC,Chandigarh,Kerala,4.9,2025-09-08 06:35:59.565452,Inactive
SELL01622,Goel Inc,Delhi,Madhya Pradesh,1.8,2025-09-09 06:35:59.565452,Banned
SELL01623,Warrior-Shanker,Delhi,Delhi,4.68,2025-09-10 06:35:59.565452,Banned
SELL01624,Bath-Dua,Hyderabad,Odisha,1.39,2025-09-11 06:35:59.565452,Active
SELL01625,Golla-Karan,Indore,Andhra Pradesh,4.79,2025-09-12 06:35:59.565452,Active
SELL01626,"Dalal, Bose and Mukherjee",Noida,Karnataka,1.87,2025-09-13 06:35:59.565452,Banned
SELL01627,"Dasgupta, Bora and Dara",Delhi,Odisha,1.67,2025-09-14 06:35:59.565452,Active
SELL01628,Kumar Group,Surat,Karnataka,2.54,2025-09-15 06:35:59.565452,Inactive
SELL01629,Suresh-Deshmukh,Lucknow,Telangana,3.72,2025-09-16 06:35:59.565452,Inactive
SELL01630,Pai LLC,Bhopal,Gujarat,4.99,2025-09-17 06:35:59.565452,Banned
SELL01631,Hayre Ltd,Ahmedabad,Rajasthan,2.32,2025-09-18 06:35:59.565452,Banned
SELL01632,Jha and Sons,Mumbai,Telangana,,2025-09-19 06:35:59.565452,Active
SELL01633,Narayan LLC,Noida,Karnataka,3.11,2025-09-20 06:35:59.565452,Active
SELL01634,Srinivasan-Deol,Surat,Andhra Pradesh,3.01,2025-09-21 06:35:59.565452,Inactive
SELL01635,Barad-Dara,Surat,West Bengal,2.26,2025-09-22 06:35:59.565452,Active
SELL01636,Grover PLC,Pune,Delhi,3.13,2025-09-23 06:35:59.565452,Inactive
SELL01637,"Contractor, Nagy and Walia",Vadodara,Bihar,4.78,2025-09-24 06:35:59.565452,Active
SELL01638,Lalla Ltd,Ahmedabad,Tamil Nadu,1.19,2025-09-25 06:35:59.565452,Inactive
SELL01639,"Zachariah, Grover and Ray",Chandigarh,Haryana,3.81,2025-09-26 06:35:59.565452,Inactive
SELL01640,Tella and Sons,Ahmedabad,Gujarat,1.71,2025-09-27 06:35:59.565452,Inactive
SELL01641,Taneja-Koshy,Bengaluru,Delhi,4.75,2025-09-28 06:35:59.565452,Active
SELL01642,"Kota, Lal and Rastogi",Nagpur,Gujarat,2.2,2025-09-29 06:35:59.565452,Active
SELL01643,Patla Group,Bengaluru,Madhya Pradesh,1.51,2025-09-30 06:35:59.565452,Active
SELL01644,"Narula, Das and Jain",Ahmedabad,Odisha,3.14,2025-10-01 06:35:59.565452,Active
SELL01645,Prasad Inc,Noida,Bihar,2.5,2025-10-02 06:35:59.565452,Inactive
SELL01646,Sampath PLC,Vadodara,Karnataka,2.55,2025-10-03 06:35:59.565452,Active
SELL01647,Batta-Taneja,Chennai,Haryana,2.62,2025-10-04 06:35:59.565452,Banned
SELL01648,"Jani, Bedi and Shankar",Surat,Karnataka,1.94,2025-10-05 06:35:59.565452,Active
SELL01649,Sengupta-Bali,Vadodara,Uttar Pradesh,,2025-10-06 06:35:59.565452,Inactive
SELL01650,"Kuruvilla, Srinivas and Mohanty",Indore,Bihar,2.19,2025-10-07 06:35:59.565452,Inactive
SELL01651,Buch-Sunder,Bengaluru,Kerala,3.14,2025-10-08 06:35:59.565452,Banned
SELL01652,Salvi-Bhatnagar,Patna,Uttar Pradesh,4.83,2025-10-09 06:35:59.565452,Banned
SELL01653,"Gopal, Basu and Lalla",Bengaluru,Delhi,4.06,2025-10-10 06:35:59.565452,Banned
SELL01654,"Dutt, Grewal and Jain",Kochi,Kerala,4.71,2025-10-11 06:35:59.565452,Banned
SELL01655,"Pradhan, Mahajan and Lall",Visakhapatnam,Madhya Pradesh,3.32,2025-10-12 06:35:59.565452,Banned
SELL01656,"Char, Thakkar and Aurora",Delhi,West Bengal,4.85,2025-10-13 06:35:59.565452,Inactive
SELL01657,"Garde, Palla and Datta",Jaipur,Odisha,,2025-10-14 06:35:59.565452,Banned
SELL01658,"Chaudhari, Devi and Iyengar",Visakhapatnam,Delhi,1.77,2025-10-15 06:35:59.565452,Inactive
SELL01659,Walla Group,Vadodara,Telangana,1.63,2025-10-16 06:35:59.565452,Banned
SELL01660,"Dhar, Sood and Grewal",Bhopal,Punjab,2.95,2025-10-17 06:35:59.565452,Active
SELL01661,Chaudhry Ltd,Visakhapatnam,Uttar Pradesh,3.19,2025-10-18 06:35:59.565452,Inactive
SELL01662,"Dhawan, Magar and Lata",Ahmedabad,Tamil Nadu,3.7,2025-10-19 06:35:59.565452,Inactive
SELL01663,Saxena PLC,Chandigarh,Gujarat,2.55,2025-10-20 06:35:59.565452,Active
SELL01664,Choudhury LLC,Bengaluru,Karnataka,3.37,2025-10-21 06:35:59.565452,Banned
SELL01665,Memon-Muni,Pune,Gujarat,3.67,2025-10-22 06:35:59.565452,Inactive
SELL01666,"Bail, Gala and Iyer",Bhopal,Punjab,4.4,2025-10-23 06:35:59.565452,Active
SELL01667,Sharaf-Goda,Pune,Andhra Pradesh,1.37,2025-10-24 06:35:59.565452,Inactive
SELL01668,Kala Inc,Indore,Delhi,2.94,2025-10-25 06:35:59.565452,Active
SELL01669,Mani-Lata,Ahmedabad,Maharashtra,1.57,2025-10-26 06:35:59.565452,Banned
SELL01670,"Nagarajan, Murty and Tak",Vadodara,Haryana,1.97,2025-10-27 06:35:59.565452,Inactive
SELL01671,Amble PLC,Bhopal,Karnataka,2.58,2025-10-28 06:35:59.565452,Inactive
SELL01672,"Yadav, Ravel and Misra",Noida,Karnataka,1.35,2025-10-29 06:35:59.565452,Banned
SELL01673,"More, Bhasin and Loke",Kolkata,West Bengal,2.46,2025-10-30 06:35:59.565452,Inactive
SELL01674,Mandal Ltd,Vadodara,Andhra Pradesh,2.85,2025-10-31 06:35:59.565452,Banned
SELL01675,Chanda Group,Lucknow,Rajasthan,4.97,2025-11-01 06:35:59.565452,Banned
SELL01676,Khurana-Khatri,Bhopal,Andhra Pradesh,1.45,2025-11-02 06:35:59.565452,Inactive
SELL01677,"Natarajan, Palla and Modi",Lucknow,Tamil Nadu,2.3,2025-11-03 06:35:59.565452,Active
SELL01678,"Balay, Kurian and Baria",Indore,Bihar,0.0,2025-11-04 06:35:59.565452,Inactive
SELL01679,Wali Group,Ahmedabad,Delhi,1.47,2025-11-05 06:35:59.565452,Banned
SELL01680,Date-Jhaveri,Chandigarh,Delhi,3.7,2025-11-06 06:35:59.565452,Inactive
SELL01681,Badal LLC,Chennai,Andhra Pradesh,2.92,2025-11-07 06:35:59.565452,Banned
SELL01682,Rana-Ray,Bhopal,Odisha,3.42,2025-11-08 06:35:59.565452,Banned
SELL01683,Saxena Inc,Lucknow,Kerala,4.41,2025-11-09 06:35:59.565452,Active
SELL01684,"Cheema, Pal and Hans",Noida,Maharashtra,2.4,2025-11-10 06:35:59.565452,Banned
SELL01685,"Basu, Nagy and Hegde",Noida,Punjab,4.66,2025-11-11 06:35:59.565452,Inactive
SELL01686,"Goel, Bhatt and Dasgupta",Kolkata,Karnataka,1.38,2025-11-12 06:35:59.565452,Active
SELL01687,"Chowdhury, Pillai and Wadhwa",Chennai,West Bengal,4.78,2025-11-13 06:35:59.565452,Inactive
SELL01688,Sani-Ben,Ahmedabad,Bihar,4.77,2025-11-14 06:35:59.565452,Inactive
SELL01689,Kibe-Iyengar,Mumbai,Madhya Pradesh,1.7,2025-11-15 06:35:59.565452,Banned
SELL01690,Gokhale Ltd,Chennai,Kerala,2.08,2025-11-16 06:35:59.565452,Active
SELL01691,Khare LLC,Bhopal,Gujarat,1.73,2025-11-17 06:35:59.565452,Inactive
SELL01692,Sarma-Sharaf,Hyderabad,Tamil Nadu,2.04,2025-11-18 06:35:59.565452,Active
SELL01693,Oommen-Lala,Vadodara,Haryana,2.13,2025-11-19 06:35:59.565452,Active
SELL01694,Balasubramanian-Bal,Visakhapatnam,Haryana,3.87,2025-11-20 06:35:59.565452,Banned
SELL01695,Chaudry-Borra,Pune,Maharashtra,2.55,2025-11-21 06:35:59.565452,Inactive
SELL01696,Parmar-Borah,Noida,Delhi,4.94,2025-11-22 06:35:59.565452,Banned
SELL01697,Contractor and Sons,Kochi,Haryana,2.55,2025-11-23 06:35:59.565452,Active
SELL01698,Dass PLC,Ahmedabad,Telangana,2.65,2025-11-24 06:35:59.565452,Inactive
SELL01699,Oommen PLC,Delhi,Uttar Pradesh,1.71,2025-11-25 06:35:59.565452,Inactive
SELL01700,Puri Inc,Patna,Maharashtra,,2025-11-26 06:35:59.565452,Active
SELL01701,Salvi-Shanker,Vadodara,Odisha,3.45,2025-11-27 06:35:59.565452,Banned
SELL01702,"Sengupta, Korpal and Lanka",Ahmedabad,Maharashtra,1.05,2025-11-28 06:35:59.565452,Active
SELL01703,Kanda PLC,Indore,Kerala,2.96,2025-11-29 06:35:59.565452,Banned
SELL01704,Joshi LLC,Visakhapatnam,Delhi,,2025-11-30 06:35:59.565452,Banned
SELL01705,Mukhopadhyay Ltd,Delhi,West Bengal,1.18,2025-12-01 06:35:59.565452,Banned
SELL01706,Doctor Ltd,Delhi,Bihar,3.19,2025-12-02 06:35:59.565452,Active
SELL01707,"Nigam, Mannan and Kari",Indore,Kerala,1.18,2025-12-03 06:35:59.565452,Inactive
SELL01708,"Banerjee, Johal and Sidhu",Delhi,Karnataka,3.29,2025-12-04 06:35:59.565452,Banned
SELL01709,Kaul-Mohan,Jaipur,Odisha,,2025-12-05 06:35:59.565452,Banned
SELL01710,Vig-Brar,Nagpur,Uttar Pradesh,3.9,2025-12-06 06:35:59.565452,Inactive
SELL01711,Acharya Inc,Kochi,Haryana,1.14,2025-12-07 06:35:59.565452,Active
SELL01712,Sunder-Chaudhary,Indore,Tamil Nadu,1.2,2025-12-08 06:35:59.565452,Inactive
SELL01713,"Dara, Singh and Datta",Nagpur,Haryana,1.71,2025-12-09 06:35:59.565452,Inactive
SELL01714,Gill-Dugal,Pune,Karnataka,3.71,2025-12-10 06:35:59.565452,Active
SELL01715,Radhakrishnan-Pathak,Kochi,Haryana,1.67,2025-12-11 06:35:59.565452,Active
SELL01716,"Keer, Reddy and Kade",Surat,Bihar,4.14,2025-12-12 06:35:59.565452,Active
SELL01717,"Dada, Venkataraman and Buch",Kochi,Bihar,3.42,2025-12-13 06:35:59.565452,Active
SELL01718,"Gola, Bali and Deep",Pune,Andhra Pradesh,3.49,2025-12-14 06:35:59.565452,Banned
SELL01719,Buch and Sons,Nagpur,Andhra Pradesh,2.57,2025-12-15 06:35:59.565452,Banned
SELL01720,Krish PLC,Visakhapatnam,Gujarat,2.93,2025-12-16 06:35:59.565452,Banned
SELL01721,Mangat-Mangal,Chennai,Karnataka,4.48,2025-12-17 06:35:59.565452,Active
SELL01722,Lal Group,Patna,Haryana,3.99,2025-12-18 06:35:59.565452,Active
SELL01723,"Pandey, Dora and Chawla",Nagpur,Bihar,1.32,2025-12-19 06:35:59.565452,Inactive
SELL01724,Hegde PLC,Ahmedabad,Tamil Nadu,2.41,2025-12-20 06:35:59.565452,Banned
SELL01725,Peri Inc,Mumbai,Uttar Pradesh,4.79,2025-12-21 06:35:59.565452,Banned
SELL01726,Edwin Group,Jaipur,Punjab,2.42,2025-12-22 06:35:59.565452,Active
SELL01727,"Dara, Tandon and Wagle",Kochi,Bihar,2.67,2025-12-23 06:35:59.565452,Banned
SELL01728,"Krishnamurthy, Krishnamurthy and Shenoy",Jaipur,Odisha,4.32,2025-12-24 06:35:59.565452,Inactive
SELL01729,"Ram, Rajagopalan and Arora",Bhopal,Madhya Pradesh,1.53,2025-12-25 06:35:59.565452,Active
SELL01730,"Viswanathan, Deep and Sule",Delhi,Gujarat,4.7,2025-12-26 06:35:59.565452,Active
SELL01731,Chander and Sons,Bhopal,Odisha,2.59,2025-12-27 06:35:59.565452,Banned
SELL01732,Ahuja-Edwin,Pune,Odisha,3.69,2025-12-28 06:35:59.565452,Active
SELL01733,"Rege, Dani and Tank",Jaipur,Maharashtra,2.61,2025-12-29 06:35:59.565452,Active
SELL01734,"Saxena, Wagle and Sandhu",Pune,Punjab,1.02,2025-12-30 06:35:59.565452,Inactive
SELL01735,Bawa and Sons,Pune,Madhya Pradesh,2.87,2025-12-31 06:35:59.565452,Inactive
SELL01736,Khurana-Subramaniam,Chandigarh,Kerala,3.19,2026-01-01 06:35:59.565452,Active
SELL01737,D’Alia-Suri,Noida,Haryana,4.3,2026-01-02 06:35:59.565452,Inactive
SELL01738,"Sem, Loyal and Dara",Kochi,Rajasthan,1.83,2026-01-03 06:35:59.565452,Inactive
SELL01739,Khalsa LLC,Kochi,Tamil Nadu,2.34,2026-01-04 06:35:59.565452,Active
SELL01740,Chander-Kata,Ahmedabad,Haryana,4.17,2026-01-05 06:35:59.565452,Active
SELL01741,"Sabharwal, Narain and Deshpande",Ahmedabad,Karnataka,,2026-01-06 06:35:59.565452,Active
SELL01742,Shere Inc,Ahmedabad,Odisha,1.15,2026-01-07 06:35:59.565452,Active
SELL01743,"Hayer, Kaur and Panchal",Patna,Odisha,3.63,2026-01-08 06:35:59.565452,Active
SELL01744,Bali-Balakrishnan,Mumbai,Rajasthan,4.31,2026-01-09 06:35:59.565452,Banned
SELL01745,"Pillai, Prashad and Bir",Ahmedabad,Telangana,4.75,2026-01-10 06:35:59.565452,Inactive
SELL01746,Chadha-Bansal,Surat,Punjab,3.0,2026-01-11 06:35:59.565452,Active
SELL01747,Sibal PLC,Nagpur,West Bengal,4.66,2026-01-12 06:35:59.565452,Active
SELL01748,Madan and Sons,Indore,Kerala,4.85,2026-01-13 06:35:59.565452,Banned
SELL01749,Sahota Ltd,Ahmedabad,Delhi,3.56,2026-01-14 06:35:59.565452,Inactive
SELL01750,Seth and Sons,Lucknow,Andhra Pradesh,2.39,2026-01-15 06:35:59.565452,Inactive
SELL01751,Agarwal Inc,Surat,West Bengal,1.2,2026-01-16 06:35:59.565452,Inactive
SELL01752,Chopra and Sons,Chennai,Punjab,1.2,2026-01-17 06:35:59.565452,Banned
SELL01753,Kaur Group,Kolkata,Uttar Pradesh,6.0,2026-01-18 06:35:59.565452,Active
SELL01754,Sood-Chad,Ahmedabad,Maharashtra,1.34,2026-01-19 06:35:59.565452,Active
SELL01755,Modi and Sons,Patna,Tamil Nadu,4.78,2026-01-20 06:35:59.565452,Banned
SELL01756,Kar Inc,Mumbai,Maharashtra,4.8,2026-01-21 06:35:59.565452,Inactive
SELL01757,Shan-Raja,Lucknow,Karnataka,4.39,2026-01-22 06:35:59.565452,Active
SELL01758,Mann Ltd,Kolkata,Karnataka,2.82,2026-01-23 06:35:59.565452,Active
SELL01759,"Gala, Khatri and Seth",Bhopal,Maharashtra,3.95,2026-01-24 06:35:59.565452,Active
SELL01760,Grover and Sons,Indore,Haryana,,2026-01-25 06:35:59.565452,Inactive
SELL01761,Bedi Inc,Visakhapatnam,Tamil Nadu,2.67,2026-01-26 06:35:59.565452,Inactive
SELL01762,"Date, Ganesh and Dash",Ahmedabad,Punjab,1.04,2026-01-27 06:35:59.565452,Active
SELL01763,Dani Group,Mumbai,Uttar Pradesh,4.13,2026-01-28 06:35:59.565452,Banned
SELL01764,"Sane, Chahal and Dhillon",Mumbai,Kerala,1.96,2026-01-29 06:35:59.565452,Inactive
SELL01765,Nagi Inc,Pune,Kerala,4.16,2026-01-30 06:35:59.565452,Banned
SELL01766,Mani and Sons,Nagpur,West Bengal,1.95,2026-01-31 06:35:59.565452,Banned
SELL01767,Bajaj Group,Hyderabad,Maharashtra,3.12,2026-02-01 06:35:59.565452,Active
SELL01768,Shere-Modi,Surat,West Bengal,1.58,2026-02-02 06:35:59.565452,Banned
SELL01769,"Toor, Suri and Sandal",Jaipur,Maharashtra,4.48,2026-02-03 06:35:59.565452,Inactive
SELL01770,Singhal-Dutt,Kolkata,Uttar Pradesh,2.82,2026-02-04 06:35:59.565452,Banned
SELL01771,Peri LLC,Pune,Telangana,2.1,2026-02-05 06:35:59.565452,Inactive
SELL01772,"Srinivas, Ravi and Venkatesh",Ahmedabad,Bihar,,2026-02-06 06:35:59.565452,Banned
SELL01773,Chandra-Tak,Bengaluru,Madhya Pradesh,4.3,2026-02-07 06:35:59.565452,Active
SELL01774,"Ganesan, Munshi and Mukhopadhyay",Ahmedabad,Tamil Nadu,,2026-02-08 06:35:59.565452,Banned
SELL01775,Viswanathan-Mutti,Chennai,Odisha,4.33,2026-02-09 06:35:59.565452,Active
SELL01776,Kaur Ltd,Bengaluru,Delhi,6.0,2026-02-10 06:35:59.565452,Banned
SELL01777,"Prabhu, Soni and Sidhu",Nagpur,Madhya Pradesh,3.43,2026-02-11 06:35:59.565452,Banned
SELL01778,Lanka-Shere,Noida,Andhra Pradesh,1.54,2026-02-12 06:35:59.565452,Inactive
SELL01779,Dara-Singhal,Kochi,Maharashtra,2.91,2026-02-13 06:35:59.565452,Inactive
SELL01780,Toor-Minhas,Mumbai,Odisha,2.74,2026-02-14 06:35:59.565452,Banned
SELL01781,"Sachdeva, Saini and Grewal",Bengaluru,Karnataka,,2026-02-15 06:35:59.565452,Banned
SELL01782,"Sandal, Bora and Tiwari",Kolkata,Madhya Pradesh,,2026-02-16 06:35:59.565452,Inactive
SELL01783,Mangal-Desai,Chandigarh,Rajasthan,3.56,2026-02-17 06:35:59.565452,Banned
SELL01784,Pai-Dhingra,Hyderabad,Uttar Pradesh,3.54,2026-02-18 06:35:59.565452,Active
SELL01785,Ahuja Ltd,Pune,Telangana,2.61,2026-02-19 06:35:59.565452,Active
SELL01786,"Pathak, Bail and Dugar",Indore,Rajasthan,3.55,2026-02-20 06:35:59.565452,Active
SELL01787,Shroff-Salvi,Noida,Odisha,1.74,2026-02-21 06:35:59.565452,Active
SELL01788,Natarajan-Shenoy,Delhi,Karnataka,3.99,2026-02-22 06:35:59.565452,Active
SELL01789,Patla and Sons,Chennai,Haryana,3.05,2026-02-23 06:35:59.565452,Inactive
SELL01790,Mody Group,Visakhapatnam,Uttar Pradesh,2.56,2026-02-24 06:35:59.565452,Banned
SELL01791,Rau Group,Chennai,Karnataka,2.7,2026-02-25 06:35:59.565452,Active
SELL01792,"Sawhney, Pillai and Pandey",Noida,Uttar Pradesh,2.55,2026-02-26 06:35:59.565452,Inactive
SELL01793,Goyal-Borde,Mumbai,Rajasthan,2.94,2026-02-27 06:35:59.565452,Banned
SELL01794,Narayanan-Wason,Nagpur,Tamil Nadu,2.78,2026-02-28 06:35:59.565452,Active
SELL01795,"Bhargava, Pant and Bera",Kolkata,Tamil Nadu,1.4,2026-03-01 06:35:59.565452,Active
SELL01796,Tiwari LLC,Jaipur,Kerala,4.21,2026-03-02 06:35:59.565452,Inactive
SELL01797,Chana LLC,Kochi,Delhi,2.7,2026-03-03 06:35:59.565452,Active
SELL01798,Dhar LLC,Jaipur,Punjab,4.58,2026-03-04 06:35:59.565452,Banned
SELL01799,Ramaswamy Group,Pune,Punjab,2.92,2026-03-05 06:35:59.565452,Active
SELL01800,Mitra-Bahri,Mumbai,Madhya Pradesh,1.1,2026-03-06 06:35:59.565452,Inactive
SELL01801,Kota-Borde,Kolkata,Odisha,2.03,2026-03-07 06:35:59.565452,Inactive
SELL01802,Ganguly-Deep,Delhi,Madhya Pradesh,1.38,2026-03-08 06:35:59.565452,Banned
SELL01803,"Pingle, Lala and Edwin",Jaipur,Gujarat,2.33,2026-03-09 06:35:59.565452,Banned
SELL01804,"Kibe, Rajagopal and Lala",Visakhapatnam,Karnataka,4.29,2026-03-10 06:35:59.565452,Active
SELL01805,Sekhon PLC,Kochi,Maharashtra,3.68,2026-03-11 06:35:59.565452,Inactive
SELL01806,Varkey Inc,Noida,Uttar Pradesh,4.63,2026-03-12 06:35:59.565452,Active
SELL01807,"Karan, Soman and Mohan",Surat,West Bengal,,2026-03-13 06:35:59.565452,Banned
SELL01808,Buch-Tripathi,Mumbai,Haryana,1.34,2026-03-14 06:35:59.565452,Inactive
SELL01809,Goyal-Garde,Nagpur,Telangana,3.79,2026-03-15 06:35:59.565452,Inactive
SELL01810,Ahluwalia-Dara,Patna,Delhi,2.74,2026-03-16 06:35:59.565452,Inactive
SELL01811,Ravel Group,Surat,Rajasthan,1.22,2026-03-17 06:35:59.565452,Inactive
SELL01812,Mahal-Bhandari,Surat,Bihar,4.01,2026-03-18 06:35:59.565452,Banned
SELL01813,"Prashad, Cherian and Kanda",Indore,Karnataka,1.73,2026-03-19 06:35:59.565452,Active
SELL01814,"Bhatia, Chaudhuri and Chahal",Nagpur,Andhra Pradesh,4.6,2026-03-20 06:35:59.565452,Inactive
SELL01815,Mannan-Naik,Visakhapatnam,Bihar,4.03,2026-03-21 06:35:59.565452,Banned
SELL01816,"Raghavan, Ramakrishnan and Vasa",Pune,Telangana,4.55,2026-03-22 06:35:59.565452,Active
SELL01817,Srinivasan PLC,Chandigarh,Delhi,1.32,2026-03-23 06:35:59.565452,Banned
SELL01818,Palan-Vyas,Delhi,Madhya Pradesh,4.28,2026-03-24 06:35:59.565452,Banned
SELL01819,Hegde Group,Lucknow,Tamil Nadu,1.46,2026-03-25 06:35:59.565452,Banned
SELL01820,Varma-Arya,Bhopal,Odisha,2.8,2026-03-26 06:35:59.565452,Inactive
