product_id,product_name,category,sub_category,brand,unit_cost,list_price,stock_quantity,product_status
PROD0004202,hic corporis,Electronics,Tablets,Xiaomi,2358.93,4271.25,3481,Discontinued
PROD0004203,ipsum sint,Home & Kitchen,Decor,OnePlus,4806.25,1932.1,4488,Discontinued
PROD0004204,suscipit similique,Electronics,Laptops,Sony,4098.21,5560.31,765,Discontinued
PROD0004205,mollitia accusantium,Home & Kitchen,Furniture,OnePlus,688.55,669.5,3835,Discontinued
PROD0004206,aliquam fuga,Electronics,Laptops,LG,2712.55,5281.61,4884,Inactive
PROD0004207,atque sed,Electronics,Mobiles,OnePlus,803.27,5784.77,3145,Active
PROD0004208,delectus recusandae,Sports,Apparel,OnePlus,1041.86,8850.16,149,Discontinued
PROD0004209,quaerat modi,Home & Kitchen,Appliances,Apple,4502.94,2510.75,2675,Active
PROD0004210,sapiente voluptatem,Electronics,Laptops,Samsung,4899.19,4651.14,4363,Active
PROD0004211,alias alias,Beauty,Skincare,,1407.74,5550.47,2088,Discontinued
PROD0004212,doloribus doloremque,Home & Kitchen,Furniture,Xiaomi,914.49,3145.37,2915,Inactive
PROD0004213,repellat natus,Fashion,Men,Sony,356.33,2446.04,2839,Inactive
PROD0004214,tempora exercitationem,Grocery,Dairy,LG,901.04,454.86,4357,Inactive
PROD0004215,deleniti quos,Home & Kitchen,Decor,LG,3066.57,7187.13,3773,Active
PROD0004216,tempora asperiores,Beauty,Makeup,Apple,4210.12,5344.7,2894,Inactive
PROD0004217,hic asperiores,Home & Kitchen,Furniture,LG,330.51,6226.62,4015,Inactive
PROD0004218,ut dicta,Home & Kitchen,Furniture,,3463.03,1844.99,3729,Active
PROD0004219,quidem saepe,Electronics,Tablets,LG,1711.25,2139.43,23,Active
PROD0004220,sequi aliquid,Grocery,Dairy,Xiaomi,3210.05,7590.99,1994,Discontinued
PROD0004221,nostrum corrupti,Beauty,Makeup,Xiaomi,862.67,7691.19,1436,Inactive
PROD0004222,nisi ad,Fashion,Women,Apple,218.56,9274.15,3730,Discontinued
PROD0004223,porro aliquid,Grocery,Vegetables,Samsung,1317.11,3505.98,2912,Active
PROD0004224,eaque laboriosam,Beauty,Makeup,LG,2520.7,6166.93,368,Inactive
PROD0004225,vel voluptas,Grocery,Snacks,Generic,3082.51,3462.57,1663,Active
PROD0004226,saepe cupiditate,Grocery,Vegetables,Xiaomi,4900.11,5545.21,1383,Active
PROD0004227,cumque ea,Electronics,Mobiles,Samsung,3120.19,6915.22,2860,Discontinued
PROD0004228,voluptatibus nam,Home & Kitchen,Furniture,OnePlus,789.14,9160.73,302,Discontinued
PROD0004229,aperiam aperiam,Electronics,Accessories,Generic,501.83,8573.26,1528,Active
PROD0004230,quam ea,Beauty,Makeup,OnePlus,2692.89,6755.05,4958,Discontinued
PROD0004231,necessitatibus sapiente,Sports,Apparel,Sony,3380.75,293.01,235,Discontinued
PROD0004232,fugit provident,Sports,Equipment,Generic,3209.13,817.49,3628,Inactive
PROD0004233,laboriosam debitis,Fashion,Women,Sony,95.38,-500.0,2899,Inactive
PROD0004234,ea repellat,Fashion,Women,OnePlus,2930.99,8513.32,380,Discontinued
PROD0004235,et veniam,Grocery,Snacks,Apple,4870.29,1053.26,4543,Active
PROD0004236,similique expedita,Home & Kitchen,Furniture,Generic,2422.41,9888.01,585,Inactive
PROD0004237,veniam nulla,Electronics,Mobiles,Generic,1369.09,3178.71,2861,Discontinued
PROD0004238,blanditiis reprehenderit,Fashion,Men,Apple,3659.71,8670.18,560,Inactive
PROD0004239,nulla illo,Electronics,Tablets,Generic,2621.62,6082.06,1582,Discontinued
PROD0004240,hic nam,Fashion,Shoes,Generic,1956.48,-500.0,2029,Discontinued
PROD0004241,asperiores reiciendis,Fashion,Men,Generic,3381.66,4613.1,1884,Active
PROD0004242,temporibus earum,Grocery,Dairy,OnePlus,2126.62,9834.92,269,Inactive
PROD0004243,explicabo repellat,Electronics,Laptops,Generic,4679.26,4481.13,1339,Inactive
PROD0004244,delectus molestias,Electronics,Mobiles,Sony,2427.87,1643.29,1039,Discontinued
PROD0004245,facilis quisquam,Grocery,Fruits,Sony,4129.15,6671.7,3532,Discontinued
PROD0004246,perferendis non,Sports,Apparel,Apple,641.74,922.44,3415,Active
PROD0004247,quidem blanditiis,Sports,Footwear,Generic,1701.38,4115.62,1699,Discontinued
PROD0004248,iure nihil,Fashion,Kids,Sony,2217.63,9388.86,568,Discontinued
PROD0004249,blanditiis ipsum,Grocery,Snacks,Generic,216.21,4812.27,2795,Active
PROD0004250,eveniet neque,Home & Kitchen,Cookware,LG,2330.59,4744.34,3307,Discontinued
PROD0004251,sequi blanditiis,Electronics,Laptops,Samsung,863.79,7262.99,3091,Discontinued
PROD0004252,eum aliquid,Electronics,Accessories,OnePlus,3182.62,8592.81,2283,Inactive
PROD0004253,incidunt officia,Electronics,Mobiles,Apple,1120.85,2884.88,377,Active
PROD0004254,molestiae id,Fashion,Women,LG,3011.9,6366.89,1485,Discontinued
PROD0004255,commodi asperiores,Home & Kitchen,Appliances,Apple,3940.17,865.2,2944,Inactive
PROD0004256,quam aperiam,Grocery,Dairy,,4261.44,3899.23,4579,Discontinued
PROD0004257,quidem deleniti,Electronics,Accessories,Apple,847.97,4348.26,25,Discontinued
PROD0004258,doloribus omnis,Grocery,Fruits,,4188.53,304.12,1346,Inactive
PROD0004259,expedita eum,Fashion,Men,Generic,1577.93,8162.49,4214,Active
PROD0004260,ex suscipit,Electronics,Accessories,,3433.68,9622.83,4829,Active
PROD0004261,autem nostrum,Grocery,Vegetables,Xiaomi,3948.01,5460.95,4319,Inactive
PROD0004262,molestias impedit,Fashion,Kids,OnePlus,2969.66,8219.97,2456,Discontinued
PROD0004263,eveniet aperiam,Home & Kitchen,Cookware,LG,3421.0,3714.35,2476,Discontinued
PROD0004264,nostrum soluta,Home & Kitchen,Furniture,OnePlus,631.36,3257.87,2272,Active
PROD0004265,ut fugit,Fashion,Women,Generic,4870.96,5398.88,2756,Discontinued
PROD0004266,non accusantium,Beauty,Haircare,LG,2470.41,8110.04,1735,Discontinued
PROD0004267,assumenda ex,Electronics,Tablets,LG,3847.7,4201.61,2543,Active
PROD0004268,dolore suscipit,Sports,Apparel,Apple,3270.95,4463.46,2872,Active
PROD0004269,odio eveniet,Grocery,Vegetables,Apple,506.58,732.67,2967,Discontinued
PROD0004270,ut minima,Electronics,Laptops,OnePlus,974.84,3898.95,3373,Active
PROD0004271,maiores aperiam,Grocery,Snacks,,4487.72,169.91,4569,Discontinued
PROD0004272,odio aliquid,Electronics,Accessories,Apple,4003.51,7748.31,4007,Discontinued
PROD0004273,aliquam perferendis,Sports,Equipment,Samsung,276.87,9692.08,2954,Discontinued
PROD0004274,eos quo,Electronics,Mobiles,Sony,2573.93,1608.06,4683,Discontinued
PROD0004275,minima impedit,Fashion,Women,OnePlus,2840.98,7302.7,2334,Discontinued
PROD0004276,labore illo,Beauty,Haircare,LG,2793.59,4228.83,1392,Active
PROD0004277,nulla sint,Sports,Footwear,Generic,2246.46,7827.3,2913,Active
PROD0004278,aliquam nostrum,Sports,Apparel,LG,741.81,9355.52,1240,Inactive
PROD0004279,ullam id,Fashion,Men,LG,2506.44,1369.65,4688,Discontinued
PROD0004280,officia ducimus,Home & Kitchen,Furniture,Sony,1438.97,3047.12,4391,Inactive
PROD0004281,minus architecto,Sports,Footwear,Samsung,343.02,3141.37,3333,Inactive
PROD0004282,perspiciatis qui,Home & Kitchen,Decor,Generic,1296.45,1110.24,2849,Discontinued
PROD0004283,quam temporibus,Fashion,Shoes,,4254.94,6677.23,836,Discontinued
PROD0004284,ea suscipit,Sports,Footwear,Samsung,2482.32,9672.86,4886,Inactive
PROD0004285,aut atque,Beauty,Skincare,,104.01,905.66,3580,Inactive
PROD0004286,tempora officiis,Sports,Equipment,,4027.45,6572.68,395,Inactive
PROD0004287,illo cupiditate,Beauty,Haircare,LG,2022.97,4772.05,3813,Active
PROD0004288,commodi dolorem,Fashion,Shoes,Xiaomi,2528.62,6094.07,2815,Inactive
PROD0004289,dolorum reiciendis,Electronics,Laptops,Sony,938.67,8271.46,2035,Inactive
PROD0004290,nesciunt nostrum,Sports,Apparel,Xiaomi,2024.52,2742.27,96,Active
PROD0004291,molestias ad,Fashion,Men,OnePlus,697.89,853.93,4319,Active
PROD0004292,minus saepe,Sports,Equipment,,1775.05,4887.14,979,Inactive
PROD0004293,adipisci odit,Grocery,Snacks,,4609.7,2031.34,4266,Active
PROD0004294,facere dolore,Home & Kitchen,Cookware,Sony,574.47,3391.58,3149,Inactive
PROD0004295,maxime optio,Grocery,Dairy,Samsung,297.76,4348.53,129,Active
PROD0004296,quasi assumenda,Electronics,Mobiles,Xiaomi,2028.84,8478.23,2774,Discontinued
PROD0004297,quod quasi,Home & Kitchen,Appliances,Generic,1291.54,6464.7,1039,Discontinued
PROD0004298,adipisci sequi,Home & Kitchen,Appliances,,3085.44,3412.0,4294,Active
PROD0004299,sit totam,Electronics,Accessories,LG,2864.11,939.68,943,Inactive
PROD0004300,sit nisi,Fashion,Shoes,Apple,3219.48,9574.03,3702,Inactive
PROD0004301,optio nisi,Home & Kitchen,Appliances,LG,1611.37,117.51,887,Inactive
PROD0004302,commodi quas,Beauty,Haircare,Sony,2800.87,6957.86,2186,Discontinued
PROD0004303,officiis laboriosam,Grocery,Snacks,Samsung,2244.18,133.06,1995,Active
PROD0004304,perferendis magni,Fashion,Men,Samsung,3410.46,4955.43,2413,Inactive
PROD0004305,fugit laudantium,Electronics,Mobiles,Sony,3917.16,1514.65,3355,Inactive
PROD0004306,voluptatibus recusandae,Fashion,Men,OnePlus,1565.29,527.39,1433,Inactive
PROD0004307,dicta nulla,Grocery,Dairy,Samsung,1917.73,7927.58,3891,Discontinued
PROD0004308,fugit voluptas,Fashion,Women,,1732.08,4015.31,4825,Discontinued
PROD0004309,ea aut,Sports,Apparel,Apple,2100.44,999999.0,3851,Inactive
PROD0004310,porro exercitationem,Electronics,Tablets,Generic,1765.64,3074.65,4696,Discontinued
PROD0004311,quia placeat,Home & Kitchen,Cookware,Xiaomi,722.35,6895.95,1660,Discontinued
PROD0004312,voluptas facilis,Beauty,Haircare,Samsung,3857.77,2325.43,1556,Discontinued
PROD0004313,inventore tempora,Electronics,Mobiles,,3589.79,8193.51,1289,Inactive
PROD0004314,odio veritatis,Grocery,Fruits,Generic,2706.44,8830.39,4884,Discontinued
PROD0004315,facere magnam,Beauty,Skincare,Sony,4011.5,3757.14,3670,Active
PROD0004316,voluptatem quisquam,Sports,Footwear,Xiaomi,1520.78,6568.84,429,Active
PROD0004317,accusamus natus,Sports,Apparel,Apple,405.79,4037.58,2076,Discontinued
PROD0004318,exercitationem eos,Grocery,Vegetables,Generic,232.81,697.63,373,Discontinued
PROD0004319,fugiat mollitia,Fashion,Women,OnePlus,3849.32,8571.65,4100,Active
PROD0004320,debitis possimus,Beauty,Makeup,Samsung,2291.41,8997.71,4595,Discontinued
PROD0004321,quasi officiis,Electronics,Tablets,,4669.6,5308.24,1980,Inactive
PROD0004322,inventore ipsam,Electronics,Tablets,,4149.76,1557.08,4178,Discontinued
PROD0004323,molestias dolore,Sports,Footwear,Generic,4848.51,1820.15,435,Inactive
PROD0004324,deleniti recusandae,Electronics,Tablets,Generic,2281.21,122.0,2427,Inactive
PROD0004325,excepturi nam,Home & Kitchen,Cookware,,1247.19,6480.54,4943,Active
PROD0004326,at perspiciatis,Electronics,Mobiles,Sony,3330.56,2765.81,3547,Active
PROD0004327,cum tempore,Grocery,Vegetables,Samsung,263.48,1683.78,2681,Inactive
PROD0004328,amet doloribus,Electronics,Mobiles,,1921.71,2623.35,2287,Inactive
PROD0004329,quis nisi,Home & Kitchen,Decor,Apple,936.6,207.38,3269,Discontinued
PROD0004330,aperiam eveniet,Electronics,Mobiles,Xiaomi,3835.45,4445.13,3152,Active
PROD0004331,soluta consequatur,Fashion,Shoes,Xiaomi,2121.05,7500.98,2644,Discontinued
PROD0004332,ab inventore,Electronics,Laptops,Apple,226.04,9116.41,2460,Inactive
PROD0004333,rerum in,Sports,Equipment,,3746.78,2542.0,1226,Active
PROD0004334,dolorum esse,Sports,Apparel,Sony,4166.02,9753.01,882,Active
PROD0004335,itaque nulla,Sports,Equipment,Generic,4891.34,9904.08,1695,Inactive
PROD0004336,incidunt nobis,Sports,Footwear,Apple,169.3,4672.3,2991,Discontinued
PROD0004337,odio quibusdam,Grocery,Vegetables,Apple,3136.3,6694.07,3543,Discontinued
PROD0004338,voluptatibus delectus,Fashion,Kids,OnePlus,3413.98,4539.72,3931,Discontinued
PROD0004339,quaerat saepe,Home & Kitchen,Furniture,Sony,3008.19,235.96,2992,Discontinued
PROD0004340,ipsam sequi,Home & Kitchen,Furniture,LG,2534.64,1746.7,661,Discontinued
PROD0004341,beatae tempore,Grocery,Fruits,Generic,2628.76,1327.67,459,Inactive
PROD0004342,voluptate animi,Home & Kitchen,Furniture,OnePlus,1695.96,802.83,1801,Inactive
PROD0004343,magni optio,Grocery,Fruits,Apple,1443.62,5816.78,3895,Active
PROD0004344,aliquid laboriosam,Electronics,Mobiles,OnePlus,935.94,7880.68,4823,Active
PROD0004345,quae quisquam,Home & Kitchen,Cookware,LG,1486.21,1862.66,2878,Discontinued
PROD0004346,magni omnis,Grocery,Dairy,,2983.83,5638.33,3708,Discontinued
PROD0004347,ipsa vero,Electronics,Accessories,Generic,2285.1,5370.23,4682,Discontinued
PROD0004348,rerum distinctio,Electronics,Laptops,Sony,2712.43,5049.27,1673,Inactive
PROD0004349,impedit pariatur,Electronics,Mobiles,Apple,2227.89,1492.59,4621,Discontinued
PROD0004350,architecto magnam,Sports,Equipment,Sony,2946.66,785.1,2653,Active
PROD0004351,iure porro,Home & Kitchen,Appliances,Generic,2183.66,1026.74,4635,Discontinued
PROD0004352,suscipit suscipit,Sports,Equipment,Sony,1731.05,9008.24,3016,Inactive
PROD0004353,tenetur ab,Fashion,Kids,LG,4198.02,1634.23,3485,Discontinued
PROD0004354,delectus pariatur,Fashion,Shoes,LG,3448.44,1546.62,538,Active
PROD0004355,eveniet quidem,Sports,Equipment,Sony,328.27,1490.94,393,Discontinued
PROD0004356,amet architecto,Fashion,Men,Xiaomi,1106.65,4007.29,4615,Discontinued
PROD0004357,dolorem doloremque,Home & Kitchen,Furniture,Generic,2334.45,3399.54,444,Inactive
PROD0004358,ex officia,Electronics,Laptops,Apple,506.8,203.66,2517,Discontinued
PROD0004359,nulla molestiae,Fashion,Kids,Sony,4094.42,4577.41,4987,Active
PROD0004360,sed facere,Home & Kitchen,Furniture,Xiaomi,2612.57,6828.55,1573,Inactive
PROD0004361,vel velit,Electronics,Laptops,,4443.35,3887.97,329,Active
PROD0004362,officia beatae,Home & Kitchen,Decor,Generic,1529.12,-100.0,4256,Inactive
PROD0004363,facilis iusto,Fashion,Kids,OnePlus,534.18,2838.72,4761,Active
PROD0004364,aliquam exercitationem,Home & Kitchen,Appliances,LG,3703.94,6600.78,541,Active
PROD0004365,aperiam eaque,Beauty,Skincare,Samsung,4863.36,3799.08,1928,Inactive
PROD0004366,culpa delectus,Fashion,Women,Samsung,4331.16,2946.08,2638,Active
PROD0004367,quis sapiente,Sports,Apparel,Sony,4643.46,4685.73,535,Active
PROD0004368,nihil doloribus,Beauty,Makeup,LG,3942.19,8639.14,2389,Discontinued
PROD0004369,labore sequi,Electronics,Laptops,Sony,837.98,4292.94,2439,Inactive
PROD0004370,porro ducimus,Beauty,Haircare,,1661.5,5074.94,1687,Inactive
PROD0004371,atque corporis,Electronics,Accessories,,2850.37,3936.81,1812,Discontinued
PROD0004372,et doloremque,Beauty,Makeup,Generic,2131.42,4486.06,2143,Active
PROD0004373,possimus animi,Fashion,Shoes,Samsung,4672.34,8056.93,772,Discontinued
PROD0004374,eligendi aut,Electronics,Mobiles,Xiaomi,1198.66,8123.24,2403,Active
PROD0004375,alias voluptas,Electronics,Tablets,Sony,4635.37,9171.99,1473,Discontinued
PROD0004376,reprehenderit doloremque,Fashion,Shoes,Apple,4032.89,6373.15,4879,Inactive
PROD0004377,alias nihil,Fashion,Women,Apple,1115.79,104.68,904,Active
PROD0004378,vitae minus,Home & Kitchen,Appliances,Samsung,1028.42,8052.71,2834,Discontinued
PROD0004379,doloribus quis,Beauty,Skincare,Apple,2552.15,9730.07,2664,Inactive
PROD0004380,atque nisi,Beauty,Haircare,LG,1808.5,3376.48,4374,Active
PROD0004381,reprehenderit quo,Beauty,Makeup,OnePlus,203.3,6723.41,2022,Discontinued
PROD0004382,consequuntur in,Home & Kitchen,Decor,Xiaomi,254.78,2794.66,1393,Active
PROD0004383,in praesentium,Grocery,Snacks,Xiaomi,1793.31,3498.12,4366,Active
PROD0004384,deserunt commodi,Home & Kitchen,Furniture,Xiaomi,104.07,6043.73,134,Discontinued
PROD0004385,laborum dolore,Beauty,Skincare,Apple,1555.0,8027.07,351,Discontinued
PROD0004386,fugiat itaque,Grocery,Vegetables,LG,648.53,5298.37,4299,Discontinued
PROD0004387,sint quia,Fashion,Shoes,OnePlus,2692.94,1788.06,4713,Inactive
PROD0004388,facere nulla,Grocery,Vegetables,Generic,2701.34,8584.17,739,Discontinued
PROD0004389,libero aliquid,Fashion,Shoes,LG,1426.45,9607.38,3516,Inactive
PROD0004390,suscipit labore,Grocery,Snacks,Samsung,3204.01,7857.39,4685,Active
PROD0004391,officiis doloremque,Electronics,Laptops,,1688.79,8813.55,3533,Discontinued
PROD0004392,minima quasi,Home & Kitchen,Furniture,Sony,2644.67,492.36,2802,Discontinued
PROD0004393,earum pariatur,Beauty,Haircare,OnePlus,3334.65,4588.03,4549,Active
PROD0004394,ab repudiandae,Beauty,Skincare,Apple,3971.14,1660.05,870,Active
PROD0004395,dolore impedit,Sports,Footwear,LG,4953.09,6252.59,3241,Active
PROD0004396,similique nemo,Grocery,Snacks,Apple,1614.66,7209.72,1305,Active
PROD0004397,ad sapiente,Sports,Apparel,LG,2904.69,4223.93,804,Inactive
PROD0004398,minima fugit,Electronics,Mobiles,Apple,669.25,7295.04,4774,Discontinued
PROD0004399,mollitia optio,Home & Kitchen,Furniture,Generic,221.59,9277.0,2969,Inactive
PROD0004400,illo eveniet,Grocery,Snacks,Generic,726.66,8840.14,1762,Inactive
PROD0004401,voluptate blanditiis,Sports,Footwear,OnePlus,3979.58,3925.67,4040,Discontinued
PROD0004402,nulla consequuntur,Electronics,Mobiles,Xiaomi,2022.72,5272.58,4593,Discontinued
PROD0004403,at laborum,Electronics,Tablets,,206.83,3328.87,1817,Inactive
PROD0004404,delectus voluptas,Sports,Footwear,Xiaomi,80.44,440.95,3432,Discontinued
PROD0004405,natus tenetur,Electronics,Tablets,,1589.22,5039.41,4981,Inactive
PROD0004406,corporis magni,Electronics,Tablets,Samsung,2801.66,5841.31,3360,Discontinued
PROD0004407,placeat aliquam,Beauty,Makeup,LG,3405.91,1150.78,3514,Discontinued
PROD0004408,repellat consequuntur,Grocery,Fruits,Generic,2242.12,5517.08,2317,Inactive
PROD0004409,cum soluta,Home & Kitchen,Appliances,Apple,2927.69,-500.0,4484,Active
PROD0004410,minus distinctio,Fashion,Men,Samsung,68.52,9075.1,3353,Discontinued
PROD0004411,dolore fuga,Electronics,Mobiles,OnePlus,1411.68,7461.19,4512,Discontinued
PROD0004412,amet natus,Home & Kitchen,Decor,Apple,884.0,5120.88,1767,Active
PROD0004413,voluptatum explicabo,Sports,Equipment,OnePlus,526.17,6931.58,3405,Discontinued
PROD0004414,aut adipisci,Fashion,Men,Sony,3761.27,219.49,722,Active
PROD0004415,nostrum dolorum,Sports,Footwear,OnePlus,2549.37,218.88,3711,Active
PROD0004416,architecto earum,Sports,Equipment,Xiaomi,4495.55,2761.25,4158,Discontinued
PROD0004417,accusamus commodi,Home & Kitchen,Furniture,Xiaomi,1029.55,9643.63,2180,Discontinued
PROD0004418,incidunt labore,Beauty,Skincare,OnePlus,2967.64,5192.54,1110,Discontinued
PROD0004419,facere natus,Electronics,Mobiles,Sony,2906.22,2588.52,3393,Active
PROD0004420,et occaecati,Fashion,Shoes,Sony,4166.36,5501.02,645,Discontinued
PROD0004421,aut natus,Home & Kitchen,Furniture,,4667.95,2458.63,2331,Discontinued
PROD0004422,deleniti rem,Sports,Footwear,Samsung,3320.53,8817.38,822,Discontinued
PROD0004423,fugiat quis,Home & Kitchen,Cookware,Xiaomi,3609.33,1372.55,1568,Discontinued
PROD0004424,adipisci unde,Sports,Apparel,Xiaomi,3939.19,1365.22,2186,Active
PROD0004425,exercitationem dolorem,Sports,Apparel,Generic,3747.02,1976.26,2342,Inactive
PROD0004426,nostrum animi,Sports,Equipment,LG,197.87,7400.61,607,Active
PROD0004427,laudantium consequuntur,Grocery,Fruits,Sony,3394.4,8365.68,1373,Active
PROD0004428,quis repellendus,Beauty,Haircare,Xiaomi,1013.83,395.74,1729,Discontinued
PROD0004429,necessitatibus molestias,Home & Kitchen,Furniture,Sony,1761.32,8579.04,2716,Discontinued
PROD0004430,consequatur facere,Fashion,Kids,Samsung,4650.03,618.19,3524,Inactive
PROD0004431,dignissimos modi,Beauty,Haircare,,4236.44,7978.75,4295,Active
PROD0004432,consequatur ducimus,Sports,Apparel,Sony,818.67,3916.73,3583,Active
PROD0004433,nihil ut,Grocery,Dairy,,1165.23,7431.51,3580,Inactive
PROD0004434,voluptatibus excepturi,Sports,Apparel,Xiaomi,1288.05,1264.85,346,Inactive
PROD0004435,debitis nulla,Fashion,Women,,3057.56,8398.79,1726,Active
PROD0004436,temporibus minus,Home & Kitchen,Decor,Generic,2742.74,5632.57,70,Active
PROD0004437,sapiente in,Fashion,Kids,Xiaomi,1216.78,155.6,986,Active
PROD0004438,corrupti suscipit,Fashion,Shoes,Generic,4002.0,6905.19,1011,Inactive
PROD0004439,possimus temporibus,Beauty,Makeup,OnePlus,2008.01,9178.54,1305,Inactive
PROD0004440,provident esse,Home & Kitchen,Cookware,Samsung,916.25,4266.05,211,Active
PROD0004441,vel asperiores,Sports,Apparel,Sony,195.69,806.76,3715,Discontinued
PROD0004442,nam sint,Home & Kitchen,Cookware,LG,1909.67,599.22,2230,Discontinued
PROD0004443,et perferendis,Electronics,Mobiles,Samsung,1126.32,3731.12,650,Discontinued
PROD0004444,nam ad,Grocery,Vegetables,Xiaomi,3255.15,9367.88,2043,Inactive
PROD0004445,libero beatae,Home & Kitchen,Cookware,Sony,3516.56,5387.61,4040,Inactive
PROD0004446,vel reiciendis,Home & Kitchen,Furniture,LG,3616.65,8266.03,1749,Inactive
PROD0004447,odit quas,Beauty,Haircare,OnePlus,2248.16,9743.23,1718,Inactive
PROD0004448,debitis quibusdam,Fashion,Shoes,OnePlus,127.63,8312.7,1501,Discontinued
PROD0004449,quos nobis,Beauty,Makeup,Sony,778.54,2286.46,3461,Discontinued
PROD0004450,sit reiciendis,Grocery,Dairy,Samsung,4688.36,919.29,1014,Active
PROD0004451,fugiat praesentium,Grocery,Vegetables,,2057.54,3038.38,263,Discontinued
PROD0004452,consequuntur aperiam,Beauty,Skincare,,108.43,7719.94,3103,Active
PROD0004453,excepturi animi,Home & Kitchen,Decor,LG,3081.51,4821.31,3155,Active
PROD0004454,rem reiciendis,Beauty,Haircare,,837.48,7053.25,2377,Inactive
PROD0004455,nulla ipsam,Grocery,Snacks,LG,1790.92,1889.16,4250,Discontinued
PROD0004456,dolorem officiis,Sports,Equipment,Samsung,183.41,9517.95,4542,Inactive
